   X       Y         Z      JointType
16.8472 1.773702 16.875 4
15.63113 0.06295624 17.14286 5
16.36131 -2.898564 16.875 6
16.52839 -3.101857 16.875 7
21.45424 1.420129 16.875 8
20.86194 -0.06613998 17.14286 9
21.30797 -2.530985 17.14286 10
21.2835 -3.357399 17.14286 11
17.34575 -2.900981 17.14286 12
17.38691 -6.786595 17.14286 13
17.513 -10.03354 17.5 14
17.44269 -10.7013 18 15
19.16993 -2.919144 17.14286 16
19.45444 -6.942583 17.14286 17
19.62777 -9.880623 18 18
19.59125 -10.72423 18 19
18.92147 2.178403 16.875 20
16.59225 -3.637978 16.875 21
16.28457 -3.08531 16.875 22
21.32617 -4.271307 17.14286 23
21.33813 -3.53367 17.14286 24
